millis,block_temp_1,block_temp_2,block_temp_mean,temp_cap,block_gradient,cap_gradient,l_btn,r_btn,H70_pwm,H50_pwm,H_CAP_pwm,H70_act,H50_act,H_CAP_act,FAN_act,AZ_5,target_temp_block,target_temp_cap,heat_act
1443225,72.50,70.75,71.62,109.75,-0.04,-0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1443931,72.00,71.25,71.62,109.75,-0.04,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1444637,72.00,70.75,71.37,110.00,-0.14,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1445341,72.25,71.00,71.62,109.75,-0.07,-0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1446046,72.50,70.50,71.50,109.25,0.00,-0.00,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1446752,72.25,71.25,71.75,109.50,-0.04,-0.14,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1447458,71.75,71.00,71.37,109.25,-0.04,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1448171,71.75,70.75,71.25,110.00,-0.03,-0.14,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
1448878,71.75,70.75,71.25,110.00,-0.11,0.03,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1449585,71.50,70.75,71.12,110.00,-0.07,0.07,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1450293,72.00,70.75,71.37,110.00,-0.11,-0.00,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1450995,71.50,71.00,71.25,109.75,-0.07,0.03,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1451705,72.25,71.25,71.75,110.00,-0.07,-0.00,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
1452412,72.75,71.25,72.00,110.00,0.03,-0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1453114,72.25,71.25,71.75,110.00,0.07,0.03,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1453816,73.00,71.75,72.37,110.00,-0.04,0.11,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1454519,72.50,71.50,72.00,109.75,0.11,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1455223,73.00,71.75,72.37,109.75,0.10,0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1455929,73.00,71.75,72.37,109.50,0.18,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1456639,73.00,72.00,72.50,110.00,0.18,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1457343,72.50,71.00,71.75,109.50,0.21,-0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1458048,72.50,72.00,72.25,109.25,0.07,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1458753,72.50,71.25,71.87,109.75,0.14,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1459458,72.50,71.75,72.12,109.50,0.04,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1460164,72.75,71.00,71.87,109.75,-0.04,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1460873,72.75,71.00,71.87,109.50,0.07,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1461579,72.50,71.50,72.00,109.50,-0.04,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1462285,72.50,71.25,71.87,110.50,-0.00,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1462987,72.25,71.50,71.87,110.00,-0.07,0.11,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1463696,72.50,71.00,71.75,110.00,-0.11,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1464399,71.75,71.25,71.50,110.25,-0.07,-0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1465111,72.50,71.25,71.87,110.25,-0.11,0.11,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1465816,72.25,71.25,71.75,110.50,-0.00,0.14,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1466518,72.00,71.00,71.50,110.50,-0.04,0.11,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1467220,72.50,70.75,71.62,110.00,-0.07,0.14,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1467922,72.25,71.00,71.62,110.00,-0.04,0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1468624,71.50,70.75,71.12,110.00,-0.07,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1469331,72.50,70.75,71.62,110.00,-0.14,0.07,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1470042,72.25,71.00,71.62,110.25,-0.00,-0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1470749,72.50,71.50,72.00,109.75,-0.00,0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1471463,72.75,71.50,72.12,109.50,-0.00,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1472175,72.25,71.00,71.62,109.75,0.14,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1472887,72.75,71.50,72.12,109.75,-0.04,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1473595,72.25,71.25,71.75,109.50,0.07,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1474303,72.50,71.00,71.75,109.75,0.03,-0.14,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1475009,72.75,70.75,71.75,109.50,-0.00,-0.03,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1475714,72.50,70.75,71.62,110.00,0.07,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1476415,72.25,71.00,71.62,110.00,0.14,0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1477117,72.25,71.00,71.62,110.00,-0.04,0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1477821,71.75,71.00,71.37,110.00,-0.00,-0.03,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1478541,72.25,70.75,71.50,110.00,-0.11,0.04,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1479252,72.25,71.00,71.62,110.00,-0.07,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1479965,72.00,71.00,71.50,110.00,-0.00,0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1480673,72.25,71.25,71.75,109.75,-0.11,0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1481382,72.25,71.00,71.62,110.00,-0.00,0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1482092,72.00,71.25,71.62,110.00,-0.04,0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1482806,71.75,71.00,71.37,109.75,-0.11,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1483519,72.25,71.00,71.62,109.75,-0.11,-0.04,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
1484225,72.50,70.75,71.62,109.75,-0.00,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1484930,71.75,70.75,71.25,109.25,0.04,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1485640,71.75,71.25,71.50,109.50,-0.00,-0.11,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
1486350,72.25,71.50,71.87,109.50,-0.07,-0.07,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
1487056,72.25,71.25,71.75,109.50,-0.00,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1487777,72.25,71.25,71.75,109.75,0.04,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1488483,72.75,71.25,72.00,109.50,-0.00,-0.00,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1489189,72.75,71.00,71.87,109.50,0.07,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1489899,72.50,71.50,72.00,109.75,0.11,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1490608,72.50,71.50,72.00,110.00,0.11,-0.00,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1491309,72.25,71.50,71.87,110.25,0.04,0.03,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1492015,72.50,71.25,71.87,110.25,-0.04,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1492716,72.25,71.25,71.75,110.25,0.11,0.14,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1493418,72.50,71.50,72.00,110.50,0.07,0.11,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1494120,71.50,70.75,71.12,110.50,0.04,0.14,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1494827,72.50,70.75,71.62,110.50,-0.11,0.14,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1495529,72.50,71.25,71.87,110.50,0.03,0.11,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1496243,72.00,71.50,71.75,110.25,-0.04,0.14,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1496949,72.00,71.00,71.50,109.75,-0.11,0.11,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1497662,72.25,71.00,71.62,109.75,-0.07,0.00,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1498375,72.00,70.75,71.37,110.00,-0.04,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1499079,72.50,71.25,71.87,110.00,-0.04,-0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1499830,72.25,71.25,71.75,110.00,-0.00,-0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1500538,72.25,71.25,71.75,110.25,-0.00,-0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1501245,72.00,71.25,71.62,109.75,-0.04,-0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1501950,72.25,71.00,71.62,109.75,0.07,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1502656,71.75,71.00,71.37,109.50,-0.04,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1503366,72.00,71.00,71.50,109.75,-0.11,-0.14,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
1504072,71.75,71.00,71.37,109.75,-0.00,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1504782,72.00,70.50,71.25,109.75,-0.04,-0.00,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
1505500,72.25,71.00,71.62,109.50,-0.04,-0.00,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1506205,72.00,70.50,71.25,109.75,0.03,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1506911,72.00,71.00,71.50,110.00,-0.07,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1507615,72.25,71.25,71.75,109.50,-0.04,-0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1508321,72.25,71.25,71.75,110.25,-0.00,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1509023,72.25,71.00,71.62,110.25,0.03,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1509729,72.25,71.25,71.75,110.50,-0.00,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1510431,71.75,71.25,71.50,110.50,0.07,0.14,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1511138,71.75,71.00,71.37,110.50,-0.04,0.11,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1511845,72.00,70.75,71.37,110.50,-0.00,0.11,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1512547,72.25,70.50,71.37,110.00,-0.00,0.11,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1513249,72.00,71.25,71.62,110.50,-0.00,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1513955,72.50,71.00,71.75,109.75,-0.00,0.11,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1514660,72.25,71.00,71.62,110.25,0.07,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1515362,72.25,71.00,71.62,109.50,0.00,0.11,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1516067,72.75,70.75,71.75,109.50,0.00,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1516772,72.00,71.25,71.62,110.00,0.07,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1517476,72.25,71.25,71.75,109.75,-0.04,-0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1518181,72.25,71.25,71.75,109.50,0.07,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1518889,72.00,71.00,71.50,110.00,0.07,-0.14,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1519591,72.25,70.75,71.50,109.50,0.00,-0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1520296,72.25,70.75,71.50,109.50,0.00,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1521001,72.25,71.00,71.62,109.50,0.04,-0.14,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1521707,71.75,71.25,71.50,110.00,-0.04,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1522415,72.00,70.75,71.37,109.75,-0.07,-0.04,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1523124,72.00,71.00,71.50,110.00,-0.04,0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1523826,72.25,70.75,71.50,109.50,-0.11,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1524531,71.75,71.00,71.37,110.00,0.04,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1525238,72.50,70.75,71.62,110.00,-0.07,0.04,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1525940,72.50,71.50,72.00,109.75,0.04,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1526645,72.00,71.00,71.50,110.25,0.07,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1527351,72.50,70.75,71.62,110.25,-0.04,0.11,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1528053,71.75,70.75,71.25,110.25,0.04,0.11,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1528760,72.00,71.00,71.50,110.25,-0.07,0.11,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1529461,72.25,71.00,71.62,110.00,0.03,0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1530162,72.25,71.00,71.62,110.00,0.04,0.03,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1530864,72.00,71.25,71.62,110.00,0.04,-0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1531566,71.75,70.50,71.12,109.75,-0.04,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1532280,72.00,71.50,71.75,109.50,-0.00,-0.04,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
1532986,72.25,71.25,71.75,109.75,-0.07,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1533692,72.25,71.00,71.62,109.25,-0.04,-0.00,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1534397,72.00,71.00,71.50,109.50,0.03,-0.14,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1535103,72.50,71.00,71.75,109.50,-0.07,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1535808,72.50,71.00,71.75,109.75,0.11,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1536516,72.50,71.25,71.87,109.50,0.07,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1537221,72.25,71.00,71.62,109.50,0.03,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1537927,72.00,71.00,71.50,110.00,-0.00,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1538629,72.00,70.50,71.25,110.00,-0.00,0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1539331,72.25,71.00,71.62,110.00,0.04,0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1540032,72.00,71.25,71.62,110.25,0.04,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1540738,72.25,71.00,71.62,110.25,-0.04,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1541440,71.75,70.75,71.25,110.25,0.00,0.14,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1542147,71.75,70.50,71.12,110.00,-0.04,0.11,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1542854,72.00,71.00,71.50,110.25,-0.11,0.07,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1543556,72.00,70.50,71.25,110.25,-0.07,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1544258,71.25,70.75,71.00,109.50,-0.07,0.11,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1544971,72.25,71.00,71.62,109.75,-0.14,-0.00,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
1545676,72.25,70.75,71.50,109.75,0.03,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1546381,71.75,70.50,71.12,110.00,0.03,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1547089,72.75,71.25,72.00,109.75,-0.07,-0.00,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1547800,72.25,71.00,71.62,109.75,0.10,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1548506,72.50,71.25,71.87,109.50,-0.00,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1549211,72.50,71.25,71.87,109.75,0.10,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1549921,72.25,71.50,71.87,110.00,0.10,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1550625,72.75,71.50,72.12,109.75,0.03,-0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1551331,72.25,71.50,71.87,109.75,0.10,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1552039,72.00,71.75,71.87,109.75,0.14,0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1552752,72.50,71.25,71.87,110.00,-0.04,0.00,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1553461,72.50,71.50,72.00,110.25,0.03,0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1554166,72.75,70.75,71.75,110.25,0.10,0.03,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1554868,72.25,70.50,71.37,110.50,-0.00,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1555570,72.50,71.25,71.87,110.00,-0.00,0.11,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1556272,72.25,70.75,71.50,110.50,-0.00,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1556979,71.75,71.00,71.37,110.00,-0.04,0.11,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1557687,72.00,70.50,71.25,110.00,-0.07,-0.00,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1558402,72.25,71.00,71.62,110.00,-0.11,0.03,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1559105,72.00,70.75,71.37,110.50,-0.00,0.03,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1559814,71.75,71.00,71.37,110.00,-0.00,0.11,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1560527,72.00,71.25,71.62,110.00,-0.11,-0.00,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1561251,72.25,70.75,71.50,110.00,-0.07,-0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1561960,71.75,70.50,71.12,109.75,-0.07,-0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1562673,72.00,71.00,71.50,109.25,-0.07,-0.11,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
1563382,71.50,70.50,71.00,109.50,-0.07,-0.10,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1564092,72.50,71.25,71.87,109.00,-0.11,-0.14,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
1564799,72.00,71.25,71.62,108.75,0.10,-0.14,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1565505,72.25,71.50,71.87,109.50,-0.00,-0.17,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1566211,72.50,71.00,71.75,109.25,-0.00,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1566916,72.00,71.50,71.75,109.50,0.07,-0.18,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1567636,72.75,71.25,72.00,109.50,0.03,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1568350,72.50,71.25,71.87,109.00,0.10,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1569063,72.25,71.50,71.87,109.50,0.03,-0.14,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1569768,72.50,71.50,72.00,109.75,0.07,-0.03,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1570478,72.50,71.00,71.75,110.00,0.07,0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1571184,72.50,71.50,72.00,110.25,0.14,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1571889,72.50,71.25,71.87,110.00,0.00,0.18,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1572591,72.50,71.25,71.87,110.00,0.07,0.18,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1573293,72.00,71.25,71.62,110.25,0.04,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1573996,72.75,71.25,72.00,110.50,-0.07,0.14,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1574698,72.50,71.25,71.87,110.50,0.11,0.14,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1575400,72.00,71.00,71.50,110.25,-0.03,0.14,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1576114,71.75,71.00,71.37,110.50,-0.07,0.18,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1576830,71.75,71.25,71.50,110.25,-0.07,0.14,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1577539,72.25,70.25,71.25,109.75,-0.11,0.07,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1578251,71.75,71.00,71.37,110.00,-0.04,-0.03,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1578961,72.00,70.75,71.37,110.00,-0.11,-0.04,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1579668,72.50,71.25,71.87,109.75,-0.07,0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1580373,71.75,71.25,71.50,109.75,0.00,-0.03,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1581087,72.75,71.00,71.87,109.75,-0.03,-0.07,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
1581793,72.25,71.00,71.62,109.75,-0.00,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1582499,72.50,71.50,72.00,109.25,-0.04,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1583204,72.75,71.50,72.12,109.75,0.07,-0.14,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1583909,72.75,71.75,72.25,109.25,0.14,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1584614,73.00,71.50,72.25,109.50,0.14,-0.14,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1585328,73.00,71.25,72.12,109.75,0.11,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1586042,72.75,71.50,72.12,110.00,0.18,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1586752,72.75,71.25,72.00,109.50,0.11,-0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1587466,71.75,71.25,71.50,110.25,0.04,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1588172,72.50,71.25,71.87,110.25,0.00,0.07,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1588876,72.00,71.25,71.62,110.25,-0.03,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1589581,72.50,71.00,71.75,110.50,-0.03,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1590283,72.50,71.50,72.00,110.50,0.00,0.18,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1590985,72.75,71.25,72.00,110.50,-0.03,0.10,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1591687,72.25,71.50,71.87,110.00,0.00,0.18,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1592389,72.50,71.50,72.00,110.25,-0.10,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1593091,72.75,71.25,72.00,110.25,-0.07,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1593797,71.75,71.25,71.50,109.75,0.00,0.03,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1594506,72.00,71.50,71.75,110.25,-0.14,0.03,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
1595209,72.25,71.25,71.75,110.00,0.03,-0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1595913,72.25,71.25,71.75,110.00,-0.04,-0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1596616,72.25,71.25,71.75,109.50,0.04,-0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1597322,72.75,71.50,72.12,109.50,-0.04,-0.14,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1598027,72.50,70.75,71.62,109.50,0.03,-0.14,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1598736,72.00,71.25,71.62,109.25,-0.04,-0.14,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1599442,72.50,71.25,71.87,109.25,-0.04,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1600148,72.00,71.50,71.75,109.25,-0.00,-0.14,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1600854,72.25,71.25,71.75,109.50,-0.11,-0.14,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1601559,72.00,71.50,71.75,109.50,0.07,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1602264,72.50,71.00,71.75,109.25,0.00,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1602973,71.75,71.50,71.62,110.00,0.04,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1603681,72.00,71.00,71.50,109.75,-0.07,-0.00,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1604386,72.00,71.25,71.62,109.50,-0.04,0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1605091,71.75,71.00,71.37,110.25,-0.11,0.00,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
1605798,71.75,71.00,71.37,110.00,-0.11,0.11,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1606505,72.00,71.00,71.50,110.25,-0.04,0.11,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
1607211,72.00,71.50,71.75,110.25,-0.07,0.14,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
1607913,72.50,71.00,71.75,110.25,-0.00,0.14,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
